,Date,BO_conf,BN_conf,MM_conf,CF_conf,CD_conf,CI_conf,DO_conf,GM_conf,IR_conf,LA_conf,MD_conf,NL_conf,NE_conf,PH_conf,RU_conf,KR,TW_conf,TZ_conf,US_conf,AE_conf,GB_conf,VN_conf,AF_conf,AL_conf,DZ_conf,AD_conf,AO_conf,AR_conf,AM_conf,AU_conf,AT_conf,AZ_conf,BH_conf,BD_conf,BY_conf,BE_conf,BZ_conf,BJ_conf,BT_conf,BA_conf,BW_conf,BR_conf,BG_conf,BF_conf,CV_conf,KH_conf,CM_conf,CA_conf,TD_conf,CL_conf,CN_conf,CO_conf,CR_conf,HR_conf,CY_conf,CZ_conf,DK_conf,EC_conf,EG_conf,SV_conf,GQ_conf,EE_conf,ET_conf,FJ_conf,FI_conf,FR_conf,GA_conf,GE_conf,DE_conf,GH_conf,GR_conf,GT_conf,GN_conf,HT_conf,HN_conf,HU_conf,IS_conf,IN_conf,ID_conf,IQ_conf,IE_conf,IL_conf,IT_conf,JM_conf,JP_conf,JO_conf,KZ_conf,KE_conf,KW_conf,KG_conf,LV_conf,LB_conf,LR_conf,LY_conf,LI_conf,LT_conf,LU_conf,MG_conf,MW_conf,MY_conf,MV_conf,ML_conf,MT_conf,MR_conf,MU_conf,MX_conf,MC_conf,MN_conf,ME_conf,MA_conf,MZ_conf,NP_conf,NZ_conf,NI_conf,NG_conf,MK_conf,NO_conf,OM_conf,PK_conf,PA_conf,PG_conf,PY_conf,PE_conf,PL_conf,PT_conf,QA_conf,RO_conf,RW_conf,SA_conf,RS_conf,SC_conf,SL_conf,SG_conf,SK_conf,SI_conf,ZA_conf,ES_conf,LK_conf,SR_conf,SE_conf,CH_conf,TH_conf,TL_conf,TG_conf,TT_conf,TN_conf,TR_conf,UG_conf,UA_conf,UY_conf,UZ_conf,YE_conf,ZM_conf,ZW_conf,AD_roam,AE_roam,AF_roam,AL_roam,AM_roam,AO_roam,AR_roam,AT_roam,AU_roam,AZ_roam,BA_roam,BD_roam,BE_roam,BF_roam,BG_roam,BH_roam,BJ_roam,BN_roam,BO_roam,BR_roam,BT_roam,BW_roam,BY_roam,BZ_roam,CA_roam,CD_roam,CF_roam,CH_roam,CI_roam,CL_roam,CM_roam,CN_roam,CO_roam,CR_roam,CV_roam,CY_roam,CZ_roam,DE_roam,DK_roam,DO_roam,DZ_roam,EC_roam,EE_roam,EG_roam,ES_roam,ET_roam,FI_roam,FJ_roam,FR_roam,GA_roam,GB_roam,GE_roam,GH_roam,GM_roam,GN_roam,GQ_roam,GR_roam,GT_roam,HN_roam,HR_roam,HT_roam,HU_roam,ID_roam,IE_roam,IL_roam,IN_roam,IQ_roam,IR_roam,IS_roam,IT_roam,JM_roam,JO_roam,JP_roam,KE_roam,KG_roam,KH_roam,KW_roam,KZ_roam,LA_roam,LB_roam,LI_roam,LK_roam,LR_roam,LT_roam,LU_roam,LV_roam,LY_roam,MA_roam,MC_roam,MD_roam,ME_roam,MG_roam,MK_roam,ML_roam,MM_roam,MN_roam,MR_roam,MT_roam,MU_roam,MV_roam,MW_roam,MX_roam,MY_roam,MZ_roam,NE_roam,NG_roam,NI_roam,NL_roam,NO_roam,NP_roam,NZ_roam,OM_roam,PA_roam,PE_roam,PG_roam,PH_roam,PK_roam,PL_roam,PT_roam,PY_roam,QA_roam,RO_roam,RS_roam,RU_roam,RW_roam,SA_roam,SC_roam,SE_roam,SG_roam,SI_roam,SK_roam,SL_roam,SR_roam,SV_roam,TD_roam,TG_roam,TH_roam,TL_roam,TN_roam,TR_roam,TT_roam,TW_roam,TZ_roam,UA_roam,UG_roam,US_roam,UY_roam,UZ_roam,VN_roam,YE_roam,ZA_roam,ZM_roam,ZW_roam,target
48,2020-03-10,0,0,0,0,0,0,0,0,881,0,2,61,0,13,3,35,2,0,376,29,62,1,1,8,0,0,0,5,0,16,51,2,15,0,3,28,0,0,0,2,0,6,0,1,0,0,0,2,0,5,27,2,0,2,1,10,172,0,4,0,0,2,0,0,10,575,0,0,281,0,16,0,0,0,0,0,11,13,8,11,13,14,977,0,70,0,0,0,5,0,2,9,0,0,0,0,2,0,0,12,2,0,2,0,0,0,0,1,0,1,0,0,0,0,0,4,195,2,10,1,0,0,4,6,11,6,10,0,5,4,0,0,10,4,15,4,622,0,0,107,117,3,0,0,0,3,0,0,0,0,0,0,0,0,3,48,0,0,3,0,9,9,45,0,0,0,18,0,0,0,0,0,3,9,0,0,3,0,33,0,0,12,0,9,0,168,3,0,0,0,3,95,13,0,0,0,14,9,36,0,12,0,77,0,52,6,0,0,0,0,0,0,0,0,0,57,60,3,0,36,3,3,0,9,0,0,213,0,0,51,3,6,6,3,0,0,0,0,0,3,0,3,3,0,0,0,0,0,6,7,0,0,0,0,0,9,39,0,0,0,0,25,0,9,3,3,0,6,6,251,3,11,27,0,9,0,0,56,0,0,0,11,12,0,51,0,0,0,0,0,129,0,0,3,0,46,0,3,0,251,9,0,35,0,3,0,0,2.0
49,2020-03-11,2,10,0,0,1,1,0,0,958,0,0,121,0,16,0,242,1,0,322,0,75,7,2,2,0,0,0,2,0,21,64,0,85,0,0,47,0,0,0,2,0,7,3,1,0,1,0,29,0,10,34,6,4,5,3,50,180,2,1,0,0,4,0,0,19,499,0,9,451,0,10,0,0,0,2,4,16,6,7,0,9,4,2313,1,58,0,0,0,3,0,2,20,0,0,0,2,2,0,0,20,2,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,198,0,3,7,0,4,0,9,18,238,20,0,1,7,0,0,18,3,26,6,582,1,0,145,161,6,0,0,0,2,1,0,0,0,0,0,0,0,3,12,0,0,0,0,0,15,9,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,39,0,0,15,0,3,0,192,0,0,0,0,0,47,9,3,0,0,3,0,49,13,3,0,55,0,46,0,3,0,0,0,12,0,0,0,0,0,45,0,0,6,0,0,0,36,0,0,211,0,0,30,0,0,0,0,0,15,0,0,3,0,0,0,0,0,0,3,0,0,24,6,0,6,0,0,0,19,68,0,0,0,0,31,3,9,6,0,0,0,0,270,6,3,14,0,9,0,0,26,0,3,0,8,6,0,0,0,0,0,0,0,120,0,0,3,0,33,0,0,0,268,5,0,34,0,0,0,0,2.0
50,2020-03-12,0,0,0,0,0,0,0,0,1075,0,0,0,0,3,8,114,1,0,382,11,0,1,0,11,4,0,0,0,3,0,56,0,0,0,3,0,0,0,0,4,0,14,0,0,0,0,0,9,0,0,11,0,9,0,0,3,173,0,7,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,18,11,0,0,0,21,0,1,0,0,0,0,8,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,104,0,1,3,0,0,4,18,0,0,4,0,24,7,0,0,0,6,32,4,0,0,0,99,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,39,3,0,0,0,24,43,9,3,6,6,15,0,0,0,0,0,9,21,0,0,0,3,67,0,0,15,0,3,0,176,0,0,0,0,32,112,6,0,0,6,18,6,36,0,3,0,46,0,60,3,0,0,0,0,0,0,0,19,0,84,94,0,0,0,3,6,0,6,3,0,234,0,0,83,6,3,12,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,6,12,0,0,0,0,0,24,24,0,0,3,6,46,0,3,3,0,0,12,0,214,3,3,15,12,9,0,0,43,0,0,0,6,22,14,94,0,3,0,0,0,136,0,0,3,3,39,0,0,0,288,4,3,50,0,0,0,0,4.0
51,2020-03-13,1,26,0,0,1,0,0,0,1289,0,3,303,0,12,17,110,1,0,516,0,343,8,0,10,2,0,0,12,4,72,202,4,0,0,15,245,0,0,0,2,0,99,16,0,0,2,0,76,0,20,13,4,1,13,8,47,187,0,13,0,0,63,1,0,96,1388,0,1,1597,0,91,0,1,0,0,6,31,9,35,30,47,26,5198,6,62,0,4,1,0,0,7,16,0,0,0,3,15,0,0,48,1,0,6,0,0,14,0,0,0,1,0,0,0,0,0,7,294,1,8,16,0,1,13,19,53,58,40,0,41,16,0,0,22,16,52,7,2955,4,0,215,487,5,0,0,0,9,4,0,2,0,0,0,0,0,0,66,3,0,0,0,21,24,18,0,0,6,9,0,0,0,0,0,6,15,0,0,0,0,45,3,0,6,0,18,0,222,6,0,0,0,12,96,3,0,0,0,15,0,50,6,7,0,53,0,36,0,6,0,0,0,0,0,0,3,0,27,52,0,0,6,0,3,0,9,0,3,230,0,0,9,3,6,15,0,0,18,0,3,3,0,0,12,0,0,0,0,0,0,18,0,0,0,0,6,0,9,81,0,0,0,0,25,3,0,3,3,0,6,0,210,9,12,19,6,11,0,0,40,0,6,0,15,21,3,12,0,6,0,0,0,122,0,0,6,6,27,3,0,0,268,3,3,69,0,6,0,0,3.0
52,2020-03-14,7,3,0,0,0,0,6,0,1365,0,6,156,0,47,14,107,3,0,548,0,342,6,4,5,11,0,0,3,10,50,151,0,15,0,0,130,0,0,0,5,0,0,18,0,0,2,0,5,0,18,32,9,3,6,12,48,32,11,29,0,0,36,0,0,70,815,1,5,910,3,38,1,0,0,0,11,22,20,27,9,39,29,3497,0,72,0,2,0,24,0,9,16,0,0,3,2,17,0,0,41,1,0,6,1,0,15,0,0,0,10,0,0,1,0,0,0,94,0,3,9,0,0,10,35,57,17,34,1,17,11,2,0,12,12,40,14,1159,4,1,147,220,7,0,0,2,2,0,0,0,4,0,0,0,0,0,58,3,0,0,0,15,21,15,0,0,6,15,0,0,0,0,0,3,24,0,0,3,3,53,3,0,39,0,12,0,249,0,6,0,0,24,101,9,0,0,0,9,6,39,6,3,0,123,0,71,0,0,0,0,0,0,9,0,6,0,12,79,3,3,12,0,9,3,12,0,0,234,0,3,42,0,31,21,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,3,49,18,0,0,0,3,24,6,9,6,6,3,9,0,198,6,9,9,3,20,0,0,31,0,9,0,15,22,3,3,0,3,0,0,0,171,0,0,3,0,23,0,0,0,314,3,6,56,0,0,0,0,2.0
53,2020-03-15,0,10,0,1,0,0,0,0,1209,0,11,176,0,29,4,76,6,0,772,13,1,3,5,4,11,0,0,11,8,47,205,8,4,2,0,197,0,0,0,6,0,11,10,1,0,0,0,54,0,13,26,12,1,11,0,64,39,0,1,0,1,56,0,0,19,36,0,3,1210,3,103,0,0,0,1,2,15,11,21,6,0,58,3590,2,66,7,3,2,8,0,4,17,0,0,0,4,8,0,0,190,3,0,3,0,0,12,0,0,0,11,0,0,2,0,0,0,131,3,22,7,0,0,5,16,76,64,8,0,0,2,0,0,14,10,38,13,1407,8,0,61,841,32,0,0,0,0,1,0,0,0,1,0,0,0,0,52,3,0,0,0,0,35,24,3,0,6,15,0,3,0,0,0,0,0,0,0,6,0,55,0,0,54,0,0,0,296,3,0,0,3,12,100,15,0,3,0,19,3,51,9,18,0,100,0,81,0,3,0,0,0,3,0,0,0,0,24,93,0,0,15,0,3,0,21,0,0,231,0,0,50,0,6,9,0,0,0,0,4,12,0,0,22,0,0,0,0,0,0,0,39,0,3,0,0,0,3,45,0,0,6,0,71,6,12,12,3,0,0,0,253,3,6,11,0,14,6,0,71,0,9,0,36,20,0,6,0,0,0,0,0,81,0,0,6,0,30,0,3,3,295,0,0,31,0,0,0,0,0.0
54,2020-03-16,1,4,0,0,0,0,0,0,1053,0,0,278,0,2,27,74,8,1,1133,0,406,5,5,9,6,1,0,11,26,80,158,5,0,3,9,172,0,1,0,1,0,38,1,12,0,0,2,163,0,81,30,20,8,8,7,45,58,9,40,0,0,34,4,0,33,2151,0,0,1477,0,0,1,0,0,3,7,9,6,17,8,40,5,3233,0,0,9,1,0,11,0,4,0,1,0,0,5,18,0,0,138,0,0,9,0,0,29,5,0,0,1,0,0,0,0,0,4,112,0,83,12,0,2,43,58,86,38,27,4,15,7,1,0,17,9,34,11,2144,10,0,81,0,33,0,0,2,2,12,0,4,4,5,0,0,0,0,21,0,0,0,0,9,15,18,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,48,0,0,21,0,0,0,295,0,0,0,0,6,81,0,0,0,0,9,6,45,0,6,3,45,0,30,0,0,0,0,0,0,0,0,0,12,0,97,3,0,21,0,6,0,15,0,0,190,0,16,52,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,3,0,36,63,0,0,0,0,18,3,3,0,0,0,6,6,269,3,6,9,3,16,0,0,23,0,0,0,9,29,0,3,0,12,0,0,0,90,0,0,3,0,26,3,0,0,251,6,33,29,0,0,0,0,1.0
55,2020-03-17,0,2,0,0,1,4,10,1,1178,0,7,295,0,45,24,84,10,0,1789,0,409,5,1,4,6,37,0,12,26,75,314,0,14,2,0,185,0,0,0,1,0,121,15,0,0,26,6,63,0,46,25,11,6,8,13,98,92,21,46,0,0,20,0,0,44,1032,0,1,1985,1,56,4,0,0,2,11,40,23,38,30,54,32,3526,2,39,17,23,0,7,0,15,10,0,0,3,8,63,0,0,107,0,0,8,0,0,11,0,4,2,9,0,0,4,0,1,8,130,2,100,14,0,1,31,61,117,0,26,2,53,10,1,0,23,9,22,0,1806,16,0,87,500,30,0,0,1,4,29,0,7,21,4,0,0,0,0,31,3,0,0,0,6,12,30,0,0,0,21,0,0,0,0,3,6,12,0,0,0,3,37,0,0,12,0,15,0,174,0,0,0,0,12,94,9,0,0,0,12,12,36,0,18,0,50,0,95,3,0,0,0,0,3,0,3,0,3,9,39,9,0,3,0,6,0,12,6,0,151,0,9,39,0,3,15,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,12,0,0,0,0,0,9,15,0,0,0,0,41,0,28,6,0,0,15,0,220,3,6,18,0,11,3,0,53,0,3,0,20,6,0,0,0,3,0,0,0,87,0,0,6,0,27,0,3,0,247,7,6,30,0,3,0,0,4.0
56,2020-03-18,1,12,0,0,1,1,0,0,1192,0,0,347,0,15,33,93,23,2,1362,15,682,9,0,4,14,0,0,11,6,116,314,0,28,4,15,243,0,1,0,12,0,51,25,5,0,2,0,179,0,37,44,28,9,16,3,68,91,53,0,0,3,33,1,0,15,1409,0,4,3070,0,31,0,0,0,1,8,30,14,55,10,69,54,4207,1,11,18,2,0,12,3,22,13,1,0,21,2,63,0,0,117,0,0,0,0,3,25,0,1,0,11,0,0,8,0,5,9,87,15,63,17,0,2,28,13,0,13,76,1,0,18,0,0,47,33,0,54,2162,7,0,89,328,35,0,0,2,5,51,0,0,21,5,0,2,0,0,52,3,0,0,0,21,9,18,0,0,9,12,0,0,0,0,0,0,18,0,0,0,0,56,0,0,6,0,6,0,176,0,3,0,0,6,39,9,0,0,0,6,6,18,3,6,0,51,0,15,0,3,0,0,0,0,0,0,0,0,6,45,0,0,6,0,3,0,0,0,0,170,3,0,9,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,9,74,0,0,0,0,18,6,3,3,3,0,3,0,255,3,3,0,3,16,0,3,55,0,6,0,14,24,0,0,0,0,0,0,0,89,0,0,3,0,44,3,0,0,233,3,0,18,0,0,0,0,10.0
57,2020-03-19,0,7,0,0,10,3,13,0,1046,0,19,409,0,15,52,152,8,3,5964,27,74,10,0,5,13,14,0,18,31,113,367,16,22,3,0,309,0,0,0,25,0,249,2,13,0,2,3,143,1,0,54,9,19,24,18,230,109,88,60,1,2,9,0,1,64,1846,0,2,2993,4,0,3,0,0,3,15,80,38,84,28,265,123,5322,2,35,17,9,4,6,0,15,24,0,0,0,9,132,0,0,110,0,0,15,1,0,46,0,0,1,14,0,0,8,1,0,13,196,9,155,23,0,0,89,104,337,8,17,0,103,20,2,0,32,18,11,34,4053,9,0,160,1047,60,0,0,2,10,94,0,2,29,8,0,0,0,0,69,0,0,0,0,3,15,22,0,0,0,9,0,3,0,0,0,3,12,0,0,0,0,43,0,0,21,0,0,0,204,6,0,0,0,9,87,12,0,0,0,6,0,39,0,9,3,36,0,84,0,0,0,0,0,0,0,0,0,0,0,99,0,0,3,0,12,0,3,0,0,214,0,0,59,0,3,9,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,18,3,0,0,0,0,0,12,18,0,0,0,0,37,0,3,3,5,3,6,0,269,9,3,18,3,22,3,0,35,0,0,0,15,18,0,0,0,0,0,0,0,71,0,0,3,0,37,6,0,0,222,3,3,73,0,3,0,0,14.0
58,2020-03-20,3,3,0,2,4,0,38,0,1237,0,17,536,1,13,54,87,27,0,5526,0,1298,6,2,6,3,22,1,31,21,110,375,0,7,3,18,462,0,0,1,26,0,172,33,7,1,14,7,143,0,196,94,26,20,23,0,139,112,168,29,0,0,16,3,0,50,1788,2,3,4528,5,77,3,0,2,12,12,79,50,58,16,126,102,5986,1,39,16,5,0,11,3,25,6,0,0,0,13,149,3,0,130,0,0,11,0,9,39,4,0,11,14,0,0,11,0,4,19,168,0,47,28,1,2,0,70,235,10,31,9,70,32,1,0,40,14,55,52,2447,13,3,200,1219,50,0,8,0,15,167,0,13,15,10,0,0,1,0,21,0,0,0,0,7,9,15,3,0,6,12,0,0,0,0,0,6,27,0,0,0,0,73,0,0,6,0,7,0,219,0,0,0,0,0,42,0,0,0,0,9,9,15,0,3,0,59,0,18,0,0,0,0,0,0,0,0,0,0,3,84,3,0,3,0,6,0,9,0,0,177,0,0,3,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,0,3,125,0,0,0,0,21,0,0,0,3,0,6,0,208,3,3,3,0,34,0,0,22,0,0,0,6,39,0,0,0,18,0,0,0,92,0,0,21,18,34,0,0,0,224,4,0,68,0,6,0,0,7.0
59,2020-03-21,4,5,0,0,5,5,40,0,966,0,14,637,0,77,53,147,18,0,6327,13,1053,3,0,6,49,13,1,30,24,280,426,9,20,5,7,558,0,0,0,4,0,228,36,24,2,2,7,334,0,103,55,68,28,78,17,162,83,139,9,2,0,23,0,0,73,1705,1,6,2365,3,35,5,1,0,0,18,64,86,81,6,102,183,6557,0,44,0,4,0,17,8,13,24,1,0,9,34,186,0,0,153,0,0,9,0,2,48,0,4,0,19,0,0,13,1,10,18,204,4,229,63,0,5,84,111,260,11,59,0,48,36,0,0,47,41,42,38,4964,4,0,124,1281,89,0,7,40,6,311,1,18,16,10,0,0,2,0,41,3,0,0,3,6,13,9,0,0,3,12,0,0,0,0,0,0,9,0,0,0,0,49,0,0,0,0,9,0,222,0,0,0,0,3,67,3,3,0,0,6,3,12,0,9,0,39,0,39,0,0,0,0,0,3,0,0,0,0,3,76,6,54,18,0,6,0,6,0,0,171,0,6,51,0,45,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,3,0,12,13,0,0,0,0,18,6,0,0,0,0,0,0,174,0,3,0,0,27,0,0,52,0,0,0,9,30,0,0,0,0,0,0,0,72,0,3,12,0,38,0,0,0,264,0,0,68,0,0,0,0,22.0
60,2020-03-22,5,5,0,0,7,0,90,0,1028,0,14,577,1,73,61,162,16,6,7676,0,678,19,16,13,62,25,0,108,34,478,768,12,29,2,0,586,0,0,0,33,0,525,24,11,0,31,13,192,0,95,130,35,17,48,11,125,94,283,33,0,0,20,2,1,103,1780,1,5,2660,4,94,2,0,0,2,28,95,66,64,19,121,171,5560,3,94,27,7,8,12,0,15,61,0,0,0,60,128,0,0,123,0,0,17,0,14,65,12,0,7,19,1,0,50,0,8,30,267,3,46,113,0,4,45,98,320,13,66,2,119,51,0,0,23,7,31,34,3394,5,1,171,899,188,1,0,1,15,566,0,26,48,0,0,1,0,0,37,0,0,0,0,0,16,9,0,0,3,9,0,0,6,0,0,0,3,0,0,0,0,66,3,0,6,0,3,0,225,9,0,0,0,0,78,3,3,0,0,12,0,9,15,6,0,36,0,69,0,0,0,0,0,3,0,0,0,0,9,54,0,0,15,0,0,0,9,3,0,156,3,0,39,0,3,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,6,0,24,12,0,0,0,3,27,3,0,3,0,0,9,0,175,6,6,0,0,17,0,0,37,0,0,0,16,6,0,0,0,0,0,0,0,89,0,0,3,0,31,12,0,0,229,7,9,55,0,0,0,0,15.0
61,2020-03-23,3,3,0,0,6,11,43,1,1411,0,15,547,1,82,71,0,26,0,10567,45,981,10,0,15,29,20,1,35,41,133,892,7,43,6,5,342,1,3,0,10,0,378,14,24,0,3,16,619,0,114,63,46,24,61,21,116,58,192,39,0,3,26,0,1,74,3880,0,7,4183,4,71,1,2,4,4,36,20,103,65,33,219,188,4789,0,27,15,2,1,1,2,41,19,0,0,14,36,77,9,0,212,0,0,17,0,8,51,0,0,6,28,0,1,0,0,10,21,236,11,99,32,0,0,32,115,460,7,143,17,51,27,0,0,54,1,28,128,6368,15,0,112,1321,122,0,2,1,14,293,8,0,4,3,0,0,0,0,6,0,0,0,0,9,9,18,0,0,6,6,0,0,0,0,3,9,21,0,0,0,0,63,0,0,0,0,6,0,227,6,0,0,0,3,64,3,0,0,3,0,0,9,3,12,6,28,0,61,0,0,0,0,0,0,0,0,0,0,0,131,0,0,6,0,0,0,3,0,0,165,3,0,36,0,12,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,45,0,0,0,3,12,0,0,0,0,0,18,0,144,9,0,0,6,8,3,0,25,0,0,0,9,24,0,0,0,0,0,0,0,75,0,0,3,0,20,0,0,0,242,3,0,15,0,0,0,0,21.0
62,2020-03-24,2,13,0,0,9,48,67,1,1762,2,16,816,0,90,57,76,20,0,9893,50,1438,11,34,19,34,31,0,86,14,362,809,15,15,6,0,526,0,1,0,30,0,323,17,15,0,4,10,702,2,176,93,101,19,67,8,158,146,101,36,2,0,17,1,1,92,2499,1,9,3930,26,48,1,0,1,0,20,60,37,107,50,204,167,5249,2,65,27,10,9,2,26,17,51,0,1,0,30,224,5,0,106,0,0,3,0,6,38,0,0,20,27,2,0,53,0,4,12,242,18,97,0,0,5,21,152,302,25,218,4,205,54,0,0,49,18,38,152,4749,5,2,240,1082,106,0,2,6,25,343,0,24,0,4,0,0,0,0,40,0,0,0,0,3,3,9,0,6,0,6,0,0,0,0,0,6,15,0,0,0,0,43,0,0,3,0,15,0,106,3,0,0,0,3,66,3,0,0,3,0,0,6,0,0,0,43,0,55,0,0,0,0,0,0,0,0,3,0,0,33,6,9,0,0,15,0,6,0,3,120,0,3,44,3,0,24,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,3,0,3,9,0,0,0,0,22,0,15,0,6,0,6,0,47,0,0,3,6,12,0,0,17,0,3,0,9,27,0,0,0,0,0,0,0,72,0,0,6,0,26,0,0,0,217,7,0,68,0,3,0,0,27.0
63,2020-03-25,3,5,0,0,3,7,80,0,2206,1,24,858,4,84,163,100,20,0,12042,85,1476,7,10,23,38,24,0,0,16,320,305,6,27,0,5,668,1,0,0,10,0,307,24,32,1,5,9,461,0,220,70,92,24,60,8,260,144,91,54,4,0,35,0,1,88,2978,0,5,4337,40,78,3,0,1,6,39,89,121,104,30,235,1131,5210,5,114,18,9,3,4,2,24,15,0,0,0,65,234,2,0,172,0,2,19,0,6,70,8,0,5,55,2,1,50,0,7,29,221,15,91,98,0,10,64,150,633,11,112,1,133,81,0,0,73,12,48,155,9630,0,1,240,1020,107,0,3,3,59,561,5,48,27,10,0,9,0,0,6,0,0,0,0,0,6,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,6,0,183,6,0,0,0,0,18,6,0,0,0,3,0,12,6,6,0,26,0,46,0,0,0,0,0,0,0,0,0,0,3,24,6,0,0,0,0,0,0,0,0,175,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,21,0,0,0,0,9,3,0,0,9,0,0,0,87,0,0,3,0,14,3,0,26,0,0,0,14,3,0,0,0,0,0,0,0,81,0,0,0,0,36,6,0,0,181,4,0,72,0,3,0,0,56.0
64,2020-03-26,11,5,0,0,3,16,96,0,2389,3,28,1030,3,71,182,104,17,1,18058,0,2172,12,10,28,65,36,1,115,25,446,1321,29,39,5,0,1298,0,0,0,15,0,431,22,6,0,0,0,791,0,164,121,21,30,53,14,271,161,230,39,4,3,134,0,0,78,3951,1,4,6615,39,71,1,0,0,16,35,65,70,103,36,255,324,6203,0,80,40,30,3,13,0,23,35,0,0,5,25,120,4,0,235,0,2,5,1,33,110,2,1,17,50,2,0,78,0,14,24,285,10,138,115,0,4,100,170,549,12,123,9,112,0,0,0,52,10,34,218,8271,4,0,314,914,111,0,0,5,24,1196,0,51,28,15,0,4,0,0,3,0,0,0,0,0,9,0,0,0,6,12,0,0,3,3,0,0,3,0,0,0,0,62,0,0,9,0,3,0,141,0,0,0,0,3,68,6,0,0,0,6,0,15,0,6,0,18,0,52,0,0,0,0,0,3,0,0,0,0,0,50,0,0,3,0,0,0,3,0,0,161,0,0,63,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,18,6,0,3,0,3,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,59,0,0,0,0,10,0,0,30,0,0,0,4,3,0,0,0,0,0,0,0,72,0,0,0,0,17,0,0,0,215,5,0,84,0,3,0,0,57.0
65,2020-03-27,18,1,8,0,0,5,93,0,2926,0,22,1179,0,96,196,91,15,0,17821,72,2933,10,16,12,42,43,0,87,39,333,748,43,8,4,8,1049,0,0,1,46,0,432,29,28,1,3,16,640,0,304,115,48,32,91,16,354,177,192,41,0,0,37,4,0,83,3851,0,4,6933,5,74,3,4,0,16,39,88,160,153,76,302,342,5909,0,81,23,39,0,17,14,36,23,0,0,0,59,152,3,0,130,3,7,5,0,13,132,9,0,13,70,0,1,85,0,5,18,386,22,172,116,0,11,55,168,724,13,263,4,92,73,0,0,49,43,70,243,7933,0,0,229,1117,91,0,2,1,30,2069,9,114,21,13,0,6,2,0,3,0,0,3,0,0,9,9,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,69,0,0,0,0,0,0,152,0,0,0,0,0,18,0,0,0,0,0,0,12,0,3,0,34,0,94,0,0,0,0,0,0,0,0,3,0,0,54,0,0,0,0,3,0,6,0,0,153,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,33,0,0,0,3,0,0,0,0,6,0,0,0,79,0,6,0,0,16,0,0,28,0,0,0,9,48,0,3,0,0,0,0,0,58,0,0,3,0,9,0,0,0,187,3,3,43,0,3,0,0,25.0
66,2020-03-28,13,5,0,0,14,0,138,0,3076,2,32,1172,0,272,228,146,16,1,19808,63,2567,11,0,11,45,41,1,101,78,497,614,17,10,0,0,1850,0,0,0,21,0,487,38,27,0,0,0,894,0,299,102,69,32,71,17,352,166,228,40,6,0,70,0,0,126,4703,0,7,6824,4,95,6,0,0,27,43,73,100,109,48,294,584,5974,4,225,11,78,7,10,0,25,21,0,2,0,36,226,0,0,159,0,7,10,2,8,131,0,1,2,57,1,1,83,2,19,22,260,21,122,112,0,4,36,249,902,28,160,6,99,202,1,0,70,23,52,17,7516,7,0,378,1148,109,0,0,8,51,1704,7,46,36,16,0,6,2,0,3,0,0,0,0,0,21,12,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,30,0,0,6,0,0,0,189,0,0,0,0,3,60,0,0,0,0,3,0,9,12,6,0,0,0,18,0,0,0,0,0,0,0,0,3,0,0,76,3,3,0,0,3,0,3,0,0,152,0,0,63,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17,9,0,0,0,0,0,0,0,0,0,0,21,0,89,6,3,0,3,26,3,0,42,0,0,0,3,6,0,0,0,0,0,0,3,78,0,0,6,0,53,0,0,0,214,3,0,91,0,3,0,0,54.0
